Feature ID	Taxon
afee3945c9113a3d07730d2ecc15994cc1ba1e5b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__geophylla
52df4ed66d83b6d6ca711e7f466586789976212d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
eaac4b6eccd2a915da7a61cef30f182d0d8526bf	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrophorus;s__roseobrunneus
a572a13e4b737753a98b6f18941073019bb1bfdd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
7f5160251711476c7c3424bfa479bed3ad3b99b2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__stuposa
2ee058d6325e6ce94cb5664fb70bda7da817eb21	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__hesleri
ed7ce3f16db080c430d07c73049ef3b7de337837	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__fuscocinerea
4f7bd8a7606255210b5433d3275ad558af9523aa	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__alberichiana
124fa5fd9f0441701b25bd9d2222c672d2e18c57	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__equestre
466a208b83c52159d34ade232fe83971216cf1c8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Thelephora;NA
c2bd3e1e46a79f4ce53cf2e71844b38679e2f5e6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Tephrocybe;NA
be21c3c86b828157fc77d09bb9375b04b0317db7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;s__byssinum
64d4982c883f8547b9e4aa9c7de71853072cd391	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Aspergillaceae;g__Penicillium;NA
8a4414a403026a494eb5bf708c57861b60c23403	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Podosporaceae;g__Podospora;s__intestinacea
46b7a7194190deec7ce6b6c2608d49d91acfe1fe	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycenaceae_gen_Incertae_sedis;NA
e6d1fe997a1df432ce298dd95b9bd24da4e176bb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__subdensifolia
f500bf5efa43d366d0afe9dd33571ddba0c14bf4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
87b46b7ebde6cc49adb517bcad54acf3f9610310	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
3ed07ad4651d56a17f28cbdb9fa789eb427ea649	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;NA
7c6debaef21e16a3e7b6c38b7c161ff8d030ecb6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;s__incrustans
7599905edf33e5755d4dc674bd09eb684d0ecccd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__puellaris
3d7331b70d011faa0660783b0cb49fb3e7500ff3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;NA;NA
af01ae3b0299bd7a5385d6c314d53e1ed44e3af1	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;NA
457d0501da1773b2f2af0e04da1c6ac71718efbc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__aeruginea
65996c7c824d3f59beff99f22b94fb05a5ad697a	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Elaphomycetaceae;g__Elaphomyces;NA
7975e58e74eea65c0d6bf4547e0f13c737121980	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__argyraceum
8d5a9f7592e719292a0fd4401c91c7343a7bdfaa	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__stuposa
cf1cce66cc56b71782ca2fe6709272f79a069ed3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
3700e641147bc079da734e5a08a42f9e4fc2b48d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
94c20b0ebc4e7aa3933502cb8fcc5786e6dd6a95	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Cantharellula;NA
f6677cf4d378cf0391da98dba9317fa4c6da80db	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inosperma;s__acutofulvum
8169a03d58d35fdd11e7643d13052f47ba009c02	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__aeruginea
bcab0f12f83142beaba16997a966fa2a7d7dd300	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
dbe7d6b90e2bc26f4999f9de11ba6540a9032992	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__badia
3cfbfb82c16aed6c02efe6658ff9769129d1b009	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
07f1c2b1eae654149856b46c4f92624b7ff6bde9	k__Fungi;p__Ascomycota;c__Saccharomycetes;o__Saccharomycetales;f__Saccharomycetales_fam_Incertae_sedis;g__Saccharomycetales_gen_Incertae_sedis;NA
ced7ee1ea810eaf80811438fabee4b74867569eb	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pyronema;s__domesticum
88e2877e50bf0e984569271db3473839fd36b691	k__Fungi;p__Basidiomycota;c__Microbotryomycetes;o__Microbotryales;f__Microbotryales_fam_Incertae_sedis;g__Microbotryales_gen_Incertae_sedis;NA
49fe43eb4d6846ffc01556343e924c954512891f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__proteica
5a06899802053e71b1646a514312b61a576aaf38	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
a43b422e3c0e647b165b88ec60c88f3872827a7c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__brunneogrisea
d9e6ca142d0be4ccc1172cd5f33128aec4613048	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Tricholoma;s__argyraceum
8888fae00e34bda0a62679a70f846a3a544c8b48	k__Fungi;p__Chytridiomycota;c__Rhizophydiomycetes;o__Rhizophydiales;f__Rhizophydiaceae;g__Rhizophydiaceae_gen_Incertae_sedis;NA
77de740f19829361f3751dc29a1d3ee7e5afe5a4	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;NA;NA
a300ed20c319ccaf71a9fdca87ba9ec571dba6af	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__luteifolia
f5b93dfaaa6d7829650a1b152ea6380083a8ca6c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__vinaceorufescens
d36e3c4e037fecd756c2de8906b69afcc13756a2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;s__conica
472d4775de854bbdc82d252ee12a54e92096bc62	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__olivacea
3251ca5ae32b48f8ae54fc6116d35aad9e2a2876	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__lakhanpalii
1251087274c3d621237eaa6f1936cf61c626ca8d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Membranomyces;NA
ad4561214a96c266b79f07193da086f6e609cbaa	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
2776e3762dd16636035da7d35c8ce686bc788b69	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__vinaceorufescens
9a899e2ac5c09a2c191625aceb1eb79a190c03f3	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
237f1b031297c6b52af99960e1d64a18b451562f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__pachycolea
2b6a69292f7102907d2c8005178d92eded1740ee	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__cryptocystis
6765396669951c3c383934ca8681c19d9cc33efe	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
4ba8a88a44af372f2ec525ac7c1c01c43a7f12f2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__comis
75ae61ebe874e0d33077cb97efd193f77fe5ec93	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
d4bf6b067be7e6105e55f437399316c6904deb6e	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Humaria;NA
f29554cc7e958078d3e455b3a324bda8a10a14e2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Lyophyllaceae;g__Lyophyllum;s__semitale
0432bc4fe1056105286e02c0fffeef150873581a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__abramsii
d5401b00bfa696e063d85a9b7fddafcd4fa6cc0b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
bfe16d287e601121b0788b8eb03dfcf1b069e7a9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Agaricaceae;g__Leucoagaricus;s__rubrotinctus
8c6228f15f90f8a3921e5a47184cee22e882542a	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Gomphales;f__Gomphaceae;g__Ramaria;s__aurantiisiccescens
9cbd98234c2c938cb1c30660249ab00d6136919c	k__Fungi;p__Mucoromycota;c__Umbelopsidomycetes;o__Umbelopsidales;f__Umbelopsidaceae;g__Umbelopsis;NA
f658584615aa71bd11286ebc3cb8d3f152aee066	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavulinopsis;s__corniculata
18cfde905ee64f2f39e3cce274865ff5c97a02bb	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Tricholomataceae;g__Hemimycena;s__angustispora
e2de9cfbded57047f989eb7a7aa6656bd5bbb5be	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
ae85b69ff2e9b2024d03a1446fc7058dd18f1593	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Cantharellaceae;g__Cantharellaceae_gen_Incertae_sedis;NA
e094ee2d23b4a6851b57bf13db24af1d1a791797	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Pilodermataceae;g__Piloderma;NA
0563d6aed53ae9dc72fd3c0beda2ffb4e5779ce0	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__proteica
76ef73640b413a238f91ba4ca2eb678c8dee894b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Byssocorticiaceae;g__Athelopsis;s__lembospora
ce18e26517ad545827d792031754f54e85efd1ba	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Lactarius;s__chrysorrheus
03a61e29e39a724fd52850d9c6636fce562d71f0	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Hyaloscyphaceae;g__Hyaloscypha;NA
c098213d66a58111f1ead4baff125c25903c9b4d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;NA
0f5a037e7d8be5498948242e4cb6bc3432f6cde8	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Myxotrichaceae;g__Oidiodendron;s__chlamydosporicum
f1cec46ee84c9ed044e906f0c294787d16f24b6b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Helvellosebacina;s__concrescens
f3c58e9610decd0cdaf32bf743e104fcf5615f93	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__stuposa
061faae91c899aa5cbbf1e5593542b2ec26ef235	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;NA
29cb148f2c93bd87e6902565a7eccf705e7790f1	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Delastria;NA
1bd28d3ead8a84686f410c13cc055296e61c3723	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
422ba03ebb3ed3ce89c834b2164e657beee6649f	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__egenula
7fc5e2d81bf7d73e9c517acd7118afe5be9edbd2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
5a48d34658dcb32fcc71c26c2da3aebe73b5d5c7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Tylosporaceae;g__Tylosporaceae_gen_Incertae_sedis;NA
b7bfbf65f39a081429ac1c60274e9468c3f9caae	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
c0622dee7c85acf57f2996b394e2aab0572b1409	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
faf28097c9a19145a07975fffacd36a91e162704	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
237e8586504a8881987ea084a8e603cf7996c349	k__Fungi;p__Mortierellomycota;c__Mortierellomycetes;o__Mortierellales;f__Mortierellaceae;NA;NA
8b5ad327b19f2a0a1a19331b32d140a4e3a8339d	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;NA;NA;NA
8dedbb5807e1b7714620624e1c0e90407d44ed1e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__globispora
6d73bfefe160856d6fa3fc2c35be2a8d11801836	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__laeta
41715051e72dfce122bbd29a6e4f6b2557b7793b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Bankeraceae;g__Hydnellum;s__lepidum
1a7e09fb28e870caa915b304012227b2f295f38d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__variata
beb3ff4483a75483a83ac86c8030d5248270c61c	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Paragalactinia;s__infossa
3bb2a1a12bb6f671d408c180b22a031bb6961907	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__cryptocystis
ad72e3aa56c55860ba462da12680aa71ae1f8c33	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Geopora;s__cooperi
c6fe2ec57efc677462814180ba0cd1a321b94ddb	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Pustularia;NA
cad432ee79080cdbee7be6bf76856280d01cc691	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
aa1d6e0c135160e66cacc5b38355c8b8020a9a3d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;NA
1cd3114cbf6015161200ee7a7d69eecc9f2fe7e8	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Glutinoglossum;s__proliferatum
f10353366498141a768c86a36b189e8c06d2b609	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Hygrocybe;s__acutoconica
dbfbae83ce6dae8043a86eac39449173b841cf36	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
d3e48c144f783d1907eb8e5ec6a0b7caf234b467	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Pleosporales;f__Phaeosphaeriaceae;g__Ophiosphaerella;NA
7da5ac91832cce762b2b1ff1d1ba6d297f621831	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Sordariales;f__Lasiosphaeriaceae;g__Lasiosphaeriaceae_gen_Incertae_sedis;NA
50030cbae73b8d137dff8ef68214b7e5f7eb434c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Amanitaceae;g__Amanita;s__augusta
156e3f0d968a2c5b9d5d21112eaeb0fa8fdab334	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__oetziana
4cc975f0419f4316c6cf29b73d9aaa874a4d0f48	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;NA
b677b22976a2a51172f886a2012aa9657bf8e7ff	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__laeta
84b126a78ea0c8709357d08509d358368b80fab8	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__adusta
3eea6129b35b5617fbf1251bf23560d41894ad93	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Gloniales;f__Gloniaceae;g__Cenococcum;NA
235fa470c92fdd1672761536b826b519d73090bd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__proteica
035a2a8d66a39fa730862bce5bd6fd9463fda220	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__posterula
740eb8954a1a66cda1102aa7ea171af7bbb6f1f9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Tylosporaceae;g__Amphinema;NA
d5012d342ea348674a90de6e083caceff8f4d402	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Gloniales;f__Gloniaceae;g__Cenococcum;NA
ca31b6609bfc93a55529dbe91eb796c72ec8b1e5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
f57360c5c9174205a3cde1d8406ff2062c2cd235	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Hygrophoraceae;g__Cuphophyllus;s__virgineus
48d5ad07ec9f879b81caefca17ef71ef333c0883	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__tiburtina
3c83e10a1eb51378583e8c69955fdd57ab60e9a5	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pyronemataceae;g__Trichophaea;NA
a1994eaf3f812ae37e76bd14f02ba1efa4a9cdf5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__subemetica
676d359a903ff1ae66b8c8e36423ca552d0fba15	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__comis
7c74d49e6d3d2a75e4ea613eb91dcee08e63779c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__galzinii
86b40ce487b2c088fc6429b7ba3be4b486dd691c	k__Fungi;p__Basidiomycota;c__Tremellomycetes;o__Tremellales;f__Trimorphomycetaceae;g__Saitozyma;s__podzolica
c488905c1709760559eafa61654d756722bab1b6	k__Fungi;p__Ascomycota;c__Pezizomycetes;o__Pezizales;f__Pezizaceae;g__Peziza;NA
38273ec6ab9f366aa24de1a9778e4fcc737129e7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__atrocastanea
90b358a9cd1eee759688f8a7088bc22306d13ad5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
0e516dfb0b186279bb1ef20ad7e7f3de0758fd0d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__blumiana
ec7460ddaa75a6391c952278f182427e0b5783c6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Membranomyces;NA
69bb9adcf501ad93357955eaca457b421f03c743	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;NA
182ebb10b2e7b551a0b418517cc2470643e5d005	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
322c5155b4fc014d8947bbd8ee8b7edefaadee1f	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Geoglossum;s__umbratile
f67b2428d0f177d6b5cd50391cf2b788627ee512	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Clavariaceae;g__Clavulinopsis;NA
b21cbac207e5777ee219aa4c7045389b71a133fe	k__Fungi;p__Ascomycota;c__Geoglossomycetes;o__Geoglossales;f__Geoglossaceae;g__Geoglossum;s__umbratile
ac30aa2c517680526c0e98319ee1ac17316585d2	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Mycenaceae;g__Mycena;s__rebaudengoi
212be3a3f536676328f766dab374f2ddb289694b	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__flocculosa
ccd6dcda12559ec46352ce67e3b5812c86a49e87	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__geophylla
9345e46940d87af9c73f635a2dc82a0cb79a2cbe	k__Fungi;p__Ascomycota;c__Dothideomycetes;o__Gloniales;f__Gloniaceae;g__Cenococcum;NA
1964c14683e404d984c6c565fb992eaaffd1aef9	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__giacomi
839bee3ccebc14a3909d3638c7caad7e2cd21a32	k__Fungi;p__Rozellomycota;c__Rozellomycota_cls_Incertae_sedis;o__Rozellomycota_ord_Incertae_sedis;f__Rozellomycota_fam_Incertae_sedis;g__Rozellomycota_gen_Incertae_sedis;NA
fdc3b09ea2ca09ddc0706f75e0393742a402f62c	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;s__garyensis
071f6074538047f5cfc06726163ec0b48e77b4a6	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Russulales;f__Russulaceae;g__Russula;NA
aee9eb4bef038e80943158134b0bc40c440d252f	k__Fungi;p__Ascomycota;c__Sordariomycetes;o__Coniochaetales;f__Coniochaetaceae;g__Coniochaeta;NA
b59933baeb9d1450f7c94b65fb9892c32c9236bd	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
f6d11205386f9e5493fd9aeb01b2c725d550d0ec	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Marasmiaceae;g__Crinipellis;s__zonata
248d7d220cbef68eb91364dba402507f646ef1c7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;NA
ac2cf2e3ede9a56618df03ca2a96514d79ab117f	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Elaphomycetaceae;g__Elaphomyces;s__decipiens
8a6b9053f2aefc7fa526299e6dad1d358e283693	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Hysterangiales;f__Hysterangiaceae;g__Hysterangium;s__crassirhachis
329f11b0919a6470e2c051d09d2358aec90a2a1e	k__Fungi;p__Ascomycota;c__Leotiomycetes;o__Helotiales;f__Helotiales_fam_Incertae_sedis;g__Humicolopsis;NA
bc75ffba1dc3457e5bd776102435bcbafb2b9fcc	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Clavulina;s__rugosa
661211c5e11c030673f4e7e673570970f8be738d	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Thelephorales;f__Thelephoraceae;g__Tomentella;s__fuscocinerea
786b56cdeba15e2ccd10c17acd2cf8df3e42b25e	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inocybe;s__floccipes
d6dda5a5e966d2dd80c422779757791b59e6ced7	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Cantharellales;f__Hydnaceae;g__Sistotrema;NA
f612ef4ff5b6f450fab8eaa20ff6bea8a942b593	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Inocybaceae;g__Inosperma;s__acutofulvum
54cdcbe1076df74a486a868c72c85ba66baac131	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Sebacinales;f__Sebacinaceae;g__Sebacina;NA
b0a12d7111c3a60bc76d26bdb7f31a7ce9536078	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Atheliales;f__Tylosporaceae;g__Tylosporaceae_gen_Incertae_sedis;NA
4d49563f15a6e2f69af182227e197414c656385d	k__Fungi;p__Ascomycota;c__Eurotiomycetes;o__Eurotiales;f__Elaphomycetaceae;g__Elaphomyces;s__miyabeanus
ddb0e89c4b2ed28ae9db8eba8b88105a5cd3d7e5	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;NA
0ae859de3d20d0de95553bc58ff78c11d0c0aa36	k__Fungi;p__Basidiomycota;c__Agaricomycetes;o__Agaricales;f__Cortinariaceae;g__Cortinarius;s__subobtusus
